Object URL,Object,Date Publication,Tag,Category,published_in_Tag,Subject_Tag,depicts_Tag,publisher_Tag,author_Tag
,"The Lady in Gold: The Extraordinary Tale of Gustav Klimt's Masterpiece, Portrait of Adele Bloch-Bauer",2012-01-01T00:00:00Z,literary work,Event,,Maria Altmann,erroneous provenance (artwork),Alfred A. Knopf,Anne-Marie O'Connor
,"The Lady in Gold: The Extraordinary Tale of Gustav Klimt's Masterpiece, Portrait of Adele Bloch-Bauer",2012-01-01T00:00:00Z,literary work,Event,,Nazi plunder,erroneous provenance (artwork),Alfred A. Knopf,Anne-Marie O'Connor
https://www.lootedart.com/news.php?r=U4SX43528361,Met Museum Adjusts Painting’s History to Note Former Jewish Owner,2020-02-26T00:00:00Z,work,Event,The New York Times,Metropolitan Museum of Art,erroneous provenance (artwork),,
https://www.lootedart.com/news.php?r=U4SX43528361,Met Museum Adjusts Painting’s History to Note Former Jewish Owner,2020-02-26T00:00:00Z,news article,Event,The New York Times,Metropolitan Museum of Art,erroneous provenance (artwork),,
,"David Cassirer, et al. -v- Thyssen-Bornemisza Collection Foundation",,lawsuit,Event,,claim for restitution of an artwork,erroneous provenance (artwork),,
,"David Cassirer, et al. -v- Thyssen-Bornemisza Collection Foundation",,lawsuit,Event,,Lilly Cassirer,erroneous provenance (artwork),,
https://www.lootedart.com/news.php?r=U4SX43528361,Met Museum Adjusts Painting’s History to Note Former Jewish Owner,2020-02-26T00:00:00Z,work,Event,The New York Times,Siegfried Aram,erroneous provenance (artwork),,
https://www.lootedart.com/news.php?r=U4SX43528361,Met Museum Adjusts Painting’s History to Note Former Jewish Owner,2020-02-26T00:00:00Z,news article,Event,The New York Times,Siegfried Aram,erroneous provenance (artwork),,
,"David Cassirer, et al. -v- Thyssen-Bornemisza Collection Foundation",,claim for restitution of an artwork,Event,,Rue Saint-Honoré in the Afternoon. Effect of Rain,erroneous provenance (artwork),,
,"David Cassirer, et al. -v- Thyssen-Bornemisza Collection Foundation",,claim for restitution of an artwork,Event,,claim for restitution of an artwork,erroneous provenance (artwork),,
,"David Cassirer, et al. -v- Thyssen-Bornemisza Collection Foundation",,claim for restitution of an artwork,Event,,Lilly Cassirer,erroneous provenance (artwork),,
https://www.lootedart.com/news.php?r=U4SX43528361,Met Museum Adjusts Painting’s History to Note Former Jewish Owner,2020-02-26T00:00:00Z,work,Event,The New York Times,The Rape of Tamar,erroneous provenance (artwork),,
https://www.lootedart.com/news.php?r=U4SX43528361,Met Museum Adjusts Painting’s History to Note Former Jewish Owner,2020-02-26T00:00:00Z,news article,Event,The New York Times,The Rape of Tamar,erroneous provenance (artwork),,
https://www.nytimes.com/2020/02/08/arts/met-art-nazi-loot.html,The Mystery of the Painting in Gallery 634,2020-02-08T00:00:00Z,news article,Event,The New York Times,The Rape of Tamar,erroneous provenance (artwork),,
https://www.nytimes.com/2020/02/08/arts/met-art-nazi-loot.html,The Mystery of the Painting in Gallery 634,2020-02-08T00:00:00Z,news article,Event,The New York Times,provenance,erroneous provenance (artwork),,
https://www.nytimes.com/2020/02/08/arts/met-art-nazi-loot.html,The Mystery of the Painting in Gallery 634,2020-02-08T00:00:00Z,news article,Event,The New York Times,Metropolitan Museum of Art,erroneous provenance (artwork),,
https://www.nytimes.com/2020/02/08/arts/met-art-nazi-loot.html,The Mystery of the Painting in Gallery 634,2020-02-08T00:00:00Z,news article,Event,The New York Times,claim for restitution of an artwork,erroneous provenance (artwork),,
https://www.lootedart.com/news.php?r=U4SX43528361,Met Museum Adjusts Painting’s History to Note Former Jewish Owner,2020-02-26T00:00:00Z,work,Event,The New York Times,erroneous provenance (artwork),erroneous provenance (artwork),,
https://www.nytimes.com/2020/02/26/arts/design/Metropolitan-Museum-Jewish-Owner.html,Met Museum Adjusts Painting’s History to Note Former Jewish Owner,2020-02-26T00:00:00Z,work,Event,The New York Times,erroneous provenance (artwork),erroneous provenance (artwork),,
https://www.lootedart.com/news.php?r=U4SX43528361,Met Museum Adjusts Painting’s History to Note Former Jewish Owner,2020-02-26T00:00:00Z,news article,Event,The New York Times,erroneous provenance (artwork),erroneous provenance (artwork),,
https://www.nytimes.com/2020/02/26/arts/design/Metropolitan-Museum-Jewish-Owner.html,Met Museum Adjusts Painting’s History to Note Former Jewish Owner,2020-02-26T00:00:00Z,news article,Event,The New York Times,erroneous provenance (artwork),erroneous provenance (artwork),,
https://www.nytimes.com/2020/02/08/arts/met-art-nazi-loot.html,The Mystery of the Painting in Gallery 634,2020-02-08T00:00:00Z,news article,Event,The New York Times,Siegfried Aram,erroneous provenance (artwork),,
https://www.nytimes.com/2020/02/08/arts/met-art-nazi-loot.html,The Mystery of the Painting in Gallery 634,2020-02-08T00:00:00Z,news article,Event,The New York Times,Eustache Le Sueur,erroneous provenance (artwork),,
,The Orpheus Clock : the search for my family's art treasures stolen by the Nazis,2015-01-01T00:00:00Z,non-fiction,Event,,claim for restitution of an artwork,erroneous provenance (artwork),,
,The Orpheus Clock : the search for my family's art treasures stolen by the Nazis,2015-01-01T00:00:00Z,non-fiction,Event,,art market,erroneous provenance (artwork),,
,The Orpheus Clock : the search for my family's art treasures stolen by the Nazis,2015-01-01T00:00:00Z,literary work,Event,,Landscape with Smokestacks,erroneous provenance (artwork),,
,The Orpheus Clock : the search for my family's art treasures stolen by the Nazis,2015-01-01T00:00:00Z,literary work,Event,,The Holocaust,erroneous provenance (artwork),,
,The Orpheus Clock : the search for my family's art treasures stolen by the Nazis,2015-01-01T00:00:00Z,non-fiction,Event,,Friedrich Gutmann,erroneous provenance (artwork),,
,The Orpheus Clock : the search for my family's art treasures stolen by the Nazis,2015-01-01T00:00:00Z,non-fiction,Event,,Nazi plunder,erroneous provenance (artwork),,
,The Orpheus Clock : the search for my family's art treasures stolen by the Nazis,2015-01-01T00:00:00Z,literary work,Event,,claim for restitution of an artwork,erroneous provenance (artwork),,
,The Orpheus Clock : the search for my family's art treasures stolen by the Nazis,2015-01-01T00:00:00Z,literary work,Event,,art market,erroneous provenance (artwork),,
,The Orpheus Clock : the search for my family's art treasures stolen by the Nazis,2015-01-01T00:00:00Z,literary work,Event,,Friedrich Gutmann,erroneous provenance (artwork),,
,The Orpheus Clock : the search for my family's art treasures stolen by the Nazis,2015-01-01T00:00:00Z,literary work,Event,,Nazi plunder,erroneous provenance (artwork),,
,The Orpheus Clock : the search for my family's art treasures stolen by the Nazis,2015-01-01T00:00:00Z,non-fiction,Event,,Landscape with Smokestacks,erroneous provenance (artwork),,
,The Orpheus Clock : the search for my family's art treasures stolen by the Nazis,2015-01-01T00:00:00Z,non-fiction,Event,,The Holocaust,erroneous provenance (artwork),,
http://web.archive.org/web/20200824085549/https://www.nytimes.com/1977/10/28/archives/grunewald-painting-disclosed-as-fake.html,'Grunewald' Painting Disclosed as Fake,1977-10-28T00:00:00Z,work,Event,The New York Times,forgery,erroneous provenance (artwork),,
https://www.nytimes.com/1977/10/28/archives/grunewald-painting-disclosed-as-fake.html,'Grunewald' Painting Disclosed as Fake,1977-10-28T00:00:00Z,work,Event,The New York Times,forgery,erroneous provenance (artwork),,
http://web.archive.org/web/20200824085549/https://www.nytimes.com/1977/10/28/archives/grunewald-painting-disclosed-as-fake.html,'Grunewald' Painting Disclosed as Fake,1977-10-28T00:00:00Z,news article,Event,The New York Times,forgery,erroneous provenance (artwork),,
https://www.nytimes.com/1977/10/28/archives/grunewald-painting-disclosed-as-fake.html,'Grunewald' Painting Disclosed as Fake,1977-10-28T00:00:00Z,news article,Event,The New York Times,forgery,erroneous provenance (artwork),,
http://web.archive.org/web/20200824085549/https://www.nytimes.com/1977/10/28/archives/grunewald-painting-disclosed-as-fake.html,'Grunewald' Painting Disclosed as Fake,1977-10-28T00:00:00Z,work,Event,The New York Times,Cleveland Museum of Art,erroneous provenance (artwork),,
https://www.nytimes.com/1977/10/28/archives/grunewald-painting-disclosed-as-fake.html,'Grunewald' Painting Disclosed as Fake,1977-10-28T00:00:00Z,work,Event,The New York Times,Cleveland Museum of Art,erroneous provenance (artwork),,
http://web.archive.org/web/20200824085549/https://www.nytimes.com/1977/10/28/archives/grunewald-painting-disclosed-as-fake.html,'Grunewald' Painting Disclosed as Fake,1977-10-28T00:00:00Z,news article,Event,The New York Times,Cleveland Museum of Art,erroneous provenance (artwork),,
https://www.nytimes.com/1977/10/28/archives/grunewald-painting-disclosed-as-fake.html,'Grunewald' Painting Disclosed as Fake,1977-10-28T00:00:00Z,news article,Event,The New York Times,Cleveland Museum of Art,erroneous provenance (artwork),,
http://web.archive.org/web/20200824085549/https://www.nytimes.com/1977/10/28/archives/grunewald-painting-disclosed-as-fake.html,'Grunewald' Painting Disclosed as Fake,1977-10-28T00:00:00Z,work,Event,The New York Times,erroneous provenance (artwork),erroneous provenance (artwork),,
https://www.nytimes.com/1977/10/28/archives/grunewald-painting-disclosed-as-fake.html,'Grunewald' Painting Disclosed as Fake,1977-10-28T00:00:00Z,work,Event,The New York Times,erroneous provenance (artwork),erroneous provenance (artwork),,
http://web.archive.org/web/20200824085549/https://www.nytimes.com/1977/10/28/archives/grunewald-painting-disclosed-as-fake.html,'Grunewald' Painting Disclosed as Fake,1977-10-28T00:00:00Z,news article,Event,The New York Times,erroneous provenance (artwork),erroneous provenance (artwork),,
https://www.nytimes.com/1977/10/28/archives/grunewald-painting-disclosed-as-fake.html,'Grunewald' Painting Disclosed as Fake,1977-10-28T00:00:00Z,news article,Event,The New York Times,erroneous provenance (artwork),erroneous provenance (artwork),,
http://web.archive.org/web/20200824085549/https://www.nytimes.com/1977/10/28/archives/grunewald-painting-disclosed-as-fake.html,'Grunewald' Painting Disclosed as Fake,1977-10-28T00:00:00Z,work,Event,The New York Times,Frederick Mont,erroneous provenance (artwork),,
https://www.nytimes.com/1977/10/28/archives/grunewald-painting-disclosed-as-fake.html,'Grunewald' Painting Disclosed as Fake,1977-10-28T00:00:00Z,work,Event,The New York Times,Frederick Mont,erroneous provenance (artwork),,
http://web.archive.org/web/20200824085549/https://www.nytimes.com/1977/10/28/archives/grunewald-painting-disclosed-as-fake.html,'Grunewald' Painting Disclosed as Fake,1977-10-28T00:00:00Z,news article,Event,The New York Times,Frederick Mont,erroneous provenance (artwork),,
https://www.nytimes.com/1977/10/28/archives/grunewald-painting-disclosed-as-fake.html,'Grunewald' Painting Disclosed as Fake,1977-10-28T00:00:00Z,news article,Event,The New York Times,Frederick Mont,erroneous provenance (artwork),,
http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817,El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners,2015-03-24T00:00:00Z,news article,Event,Artnet News,erroneous provenance (artwork),erroneous provenance (artwork),,
https://news.artnet.com/market/el-greco-nazis-loot-returned-280817,El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners,2015-03-24T00:00:00Z,news article,Event,Artnet News,erroneous provenance (artwork),erroneous provenance (artwork),,
http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817,El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners,2015-03-24T00:00:00Z,work,Event,Artnet News,Frederick Mont,erroneous provenance (artwork),,
https://news.artnet.com/market/el-greco-nazis-loot-returned-280817,El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners,2015-03-24T00:00:00Z,work,Event,Artnet News,Frederick Mont,erroneous provenance (artwork),,
http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817,El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners,2015-03-24T00:00:00Z,news article,Event,Artnet News,Frederick Mont,erroneous provenance (artwork),,
https://news.artnet.com/market/el-greco-nazis-loot-returned-280817,El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners,2015-03-24T00:00:00Z,news article,Event,Artnet News,Frederick Mont,erroneous provenance (artwork),,
http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817,El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners,2015-03-24T00:00:00Z,work,Event,Artnet News,Nazi plunder,erroneous provenance (artwork),,
https://news.artnet.com/market/el-greco-nazis-loot-returned-280817,El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners,2015-03-24T00:00:00Z,work,Event,Artnet News,Nazi plunder,erroneous provenance (artwork),,
http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817,El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners,2015-03-24T00:00:00Z,news article,Event,Artnet News,Nazi plunder,erroneous provenance (artwork),,
